iteration,pr_auc_delta,f1_delta
621,-0.00021307766512190796,-0.001015677911306745
622,0.001345476390316236,-0.00829536999569247
623,-0.004489654806865584,-0.013037916021398033
624,-0.0010511650173385956,-0.0126420537045282
625,0.0012322525506012205,-0.00029886173412363437
626,0.004341249806543712,-0.013214416280770136
627,0.0044030966174809505,-0.0032906447950883377
628,0.005303544539564831,-0.014598806435272005
629,-0.002263806189198192,-0.007594673325010404
630,-0.003084876917203938,-0.018751506912931815
631,0.004545974289480337,-0.0022247656194016585
632,-0.0020120913730430345,-0.0022881875278870645
633,-0.005293640380566456,-0.01792616383070267
634,0.0003080386041985905,-0.004084613708014828
635,-0.003345432101057755,-0.009799285629952803
636,0.0023860447710851718,-0.002031762072755905
637,-0.0013372211527487021,-0.0030104429121352583
638,-0.0014239459746316907,-0.012949528783188557
639,-0.0009452011309871722,-0.008935900094902305
640,-0.00041759604056645916,-0.0016445847991931606
641,0.004304703041198121,-0.014032399053213407
642,0.003832385095068558,-0.0036598474303546347
643,-5.605424918253554e-05,-0.008737574324479414
644,-0.0027277435511920967,-0.013192147013000755
645,0.001589481670745796,-0.014776249229392024
646,-0.0009604287955868873,-0.019380829817066347
647,-0.0004002407346407333,-0.010034592388366681
648,-0.005198925602628135,-0.022641200469652012
649,-0.0007853518170526375,-0.011757698248381465
650,0.0012175454850855694,-0.014399924673886177
651,0.001920438667723623,-0.004532167882775218
652,0.005052421994913958,-0.008088613243409593
653,0.004379425409837379,2.9518962460506337e-05
654,-0.006182556035016051,-0.009749385455403936
655,-0.001946297155940968,-0.01235341407666235
656,0.0015001768368394508,-0.0012844620066312373
657,-0.00020184030565983946,-0.005582977245915277
658,0.0013788734326056762,-0.00014956431265433778
659,-0.004979586246473322,-0.006572528883183604
660,0.0006346501414951078,-0.005324368601817953
661,-0.003779516031624519,-0.011654889564526538
662,1.1828970163385577e-06,-0.003110767715942986
663,0.0014738493100603378,-0.014800886538104296
664,0.0018003110592282878,-0.002842495692545355
665,-0.0018918228607104348,0.00010049451676785726
666,0.0036576794701099757,-0.010571856372682431
667,0.002341505060942106,-0.005049067216810976
668,-0.003164231403455009,-0.006442233767258387
669,-0.0023250258102375243,-0.015045953257430411
670,-0.0016088917601646546,-0.0017456656558348937
671,-0.0005482764365740689,-0.020017256331124944
672,0.00394666315344272,-0.0019772157971349458
673,0.0004342439247777552,-0.014262489350231666
674,-0.0010720049906549622,-0.004252329416456702
675,-0.0011953695228950068,-0.0004346212124215487
676,-0.0006326553778635002,-0.0006840558749092729
677,-0.007129920136410006,-0.012201324018755177
678,-0.004319658791512415,-0.005471360092964672
679,0.0016263589840310733,-0.005083049660450367
680,-0.0022825660082173016,-0.007038850251087414
681,-0.004924146813534813,-0.008694481272787602
682,0.0027194181373887405,0.0019589149782914816
683,-0.0018883779142684354,-0.014061205601261006
684,0.0013393880382359669,0.0013656114214772863
685,-0.006232396578135457,-0.009364130020193429
686,0.0002232698419011303,-0.009182789979805595
687,-0.002507973180338241,-0.009785684002872608
688,0.005102327097670445,-0.008269241398075722
689,-0.0002431880251491103,-0.008887251928243356
690,-0.0022155303231419232,-0.005473700313196939
691,-0.0010402279907104628,-0.004456964006259834
692,-0.0027288503049869295,-0.014537778370273036
693,-0.003015227408003529,-0.007795785625974272
694,0.0001722727190531792,-0.01207943500099451
695,-0.0016300911430036091,-0.004968399190732775
696,-0.0015460640967039918,-0.003386957446972927
697,-4.388059905613417e-05,-0.018726735571537034
698,-0.0013041207001488475,-0.008418091852505194
699,-0.0007349121485550336,-0.010636984927724025
700,-0.004858396602601345,-0.019572415282056888
701,0.001445297020382319,-0.005113387036451478
702,0.0007997680170667154,-0.008047316841514496
703,-0.0038607634933945922,-0.011990518559427121
704,-0.00016265415235561242,-0.015227919560049541
705,-0.0002857300637706395,-0.00493340374147011
706,-0.005631616017680918,-0.020371355869292063
707,-0.0004370823944696012,0.0037549658684273846
708,0.0003153028892093346,-0.016595347519385295
709,-0.0015261756741774546,-0.01133745835316513
710,-0.0023944214896314264,-0.011106885282848755
711,-0.002116363716625713,-0.010475429957516713
712,-0.0030693200524918307,-0.018923869846000918
713,-0.001465803616689354,-0.01213130352045666
714,-0.003344778127434056,-0.005897614213717484
715,-0.0023468474008110363,-0.014573984368034698
716,-0.004545435155469568,-0.006659118176048473
717,0.0037540798516858542,-0.012786560848788486
718,-0.0035403990975196864,-0.019874635481198166
719,0.0013643473748475854,-0.004223205958464149
720,0.0006671239843257792,-0.012713084873652858
721,-0.005204508912814876,-0.009683674452304114
722,-0.00046308247784343504,-0.007618930032810445
723,-0.0027820523573772737,-0.0016904910940500617
724,-0.006022207303896243,-0.013232010946727324
725,0.0030516279282971626,-0.008063295898813494
726,0.0013657529412448577,-0.010976166356825634
727,-0.0024710005777462962,-0.0011215869974744441
728,0.001065801040171399,-0.003894593945062641
729,-0.0037519060893952405,-0.015469355752058211
730,-0.0006096689631893693,-0.0051442542405149005
731,-0.003061178744468207,-0.016449601080642307
732,-0.0026106742340978872,-0.009785513637387333
733,-0.002057986867943895,-0.01229379005989284
734,4.1468646046816104e-05,-0.0050995384456759
735,-0.0014182628310810408,-0.002163248376669813
736,-0.001738680016878047,-0.008171930688759876
737,-0.00455134720647532,-0.0130972553169868
738,0.0039297190262433945,0.0028638618894453183
739,-0.0011060131975569876,-0.018113981687228997
740,-0.003597350986528136,-0.015353684953596347
741,-0.0014440213965264403,-0.008280331421774756
742,-0.004035107421144324,-0.01407826996825523
743,-0.001408357028328422,-0.015611781373904732
744,-0.0065558173104531825,-0.01298334926079836
745,0.0009162597581207077,-0.007002625001964802
746,-0.0037977466214476063,-0.01088056057950515
747,-0.0010241540742769173,-0.01021425436565948
748,-0.003712207950448243,-0.014662687255048712
749,-0.0007407173802654876,-0.006901866875855922
750,-0.0028403532162674106,-0.0038330338666425767
751,2.3735350521802978e-05,-0.008492694763038489
752,-0.00334720984634862,-0.00022466246950170188
753,0.0014411871061643655,-0.004851646378003283
754,-0.0004708288606414257,-0.009774832454865212
755,-0.004671402202576891,-0.005154384561049996
756,-0.00424723287196227,-0.004918819023014609
757,-0.0035086745353041238,-0.012255854537695399
758,-0.0005061741722922619,-0.015186228135847024
759,0.0027159335920273753,-0.006290683787649742
760,0.001821940323656679,-0.009966128276614916
761,0.002570135877363211,-0.004524498152973844
762,-0.003956304146874201,-0.01546660255639698
763,-0.0026216457269037097,-0.0025921507572234104
764,0.0052338557190091395,-0.005666932623793475
765,0.003735729469142024,-0.00830782782496331
766,-0.0006753927411231597,-0.007355899135869648
767,-0.00031467140293639506,-0.011561373570311506
768,0.0009034484865518833,-0.019174066416658975
769,-0.00359739472605769,-0.010695815702867928
770,0.0009876628911089647,-0.011078983922883534
771,-0.0026407956340332994,-0.0056128161956194855
772,-0.0022900415818698505,-0.012673274709478433
773,-0.0008948452723869238,-0.012990720365399167
774,0.0026179434591420137,0.005702765668053167
775,0.0029778496627680395,-4.106631002476213e-05
776,-0.0033777676870373474,-0.014567335867291531
777,0.0018852612019253367,-0.002032087547773509
778,-0.0010538216719686577,-0.011549161433908273
779,0.002692870727881269,-0.013271174744649339
780,0.0039341021947880694,0.00540105386416867
781,-0.005641215069546179,-0.006808860905730074
782,-0.0028586501605002423,-0.015001213145101167
783,0.0011834360323417226,-0.007877208012970094
784,-0.0017908889021289731,-0.0060548786720946435
785,-0.0019525325520464154,-0.012327708360170053
786,-0.0018500282818721958,-0.010688898413449333
787,-0.0084767102887231,0.0009080171772272161
788,-0.003849513339697852,-0.014150270141925159
789,0.0009755612127676505,0.0014317752538780537
790,-0.0017325236063234772,-0.010959586524690201
791,0.0005694300209940772,-0.011363788152006893
792,0.0002966521122678145,-0.00016105306112712547
793,0.00040566413562670434,-0.00865586770909188
794,-0.0014126520094333017,-0.010930881840306994
795,-0.00408698313611644,-0.010088680480585643
796,-0.0048158166150167325,-0.010906088942565284
797,0.0003061256849941074,-0.010567287059651709
798,-0.0003899475110648032,-0.010021385614706002
799,0.0025566790733531075,-0.00803848912263927
800,-0.0020004078297932715,-0.004480335548534775
801,0.0020481735528572464,-0.01311464382609473
802,-0.002898322229410888,-0.0105110547299746
803,0.0026660491373526884,-0.009517094059685482
804,-9.415336375184769e-05,-0.008821393175451164
805,-0.002699968348285009,-0.01670376409457075
806,-0.0009528037227108932,-0.0011518628252288332
807,0.00030010545426639723,-0.007675026914452432
808,-0.001376342374275752,-0.009631858898231926
809,-0.00029034602873845294,-0.006521850211794522
810,0.0035100930143178166,0.00428665158109065
811,-0.006129174025483297,-0.023080813234910624
812,0.0029512660095590837,-0.012791799014072125
813,-0.007072841480058378,-0.00632656881721394
814,-0.00030666921473121445,-0.016814140765655794
815,0.0022147334875156632,-0.0011901382330627985
816,-0.003987995974965797,-0.01417220071549219
817,-0.0011705861736581724,-0.014712648197609757
818,-0.004380108857183207,-0.01022131000088855
819,0.0034324522031425886,0.0023819036657974912
820,0.0007905062420267006,-0.006728594151142353
821,0.0004041505627099262,-0.011890024054753034
822,-0.0008610675027271864,-0.012131493589169429
823,0.0005927153682629971,-0.004384388382258297
824,0.001311534903430056,-0.009591952579838914
825,-0.0006459251735919658,-0.008352868267183955
826,-0.0011596756909036943,-0.014573652092363387
827,-0.0011370896790207086,-0.014773480604846734
828,-0.001880920450498036,-0.011635988281902931
829,-0.0015809265727005917,-0.014715309200603266
830,-0.00436144806740979,-0.017197095073020474
831,-0.0034334771225648097,-0.005856299044476043
832,-0.0012387135449459796,-0.006258863408391213
833,-0.001057211302956551,-0.0014260620423679482
834,-0.0038900727815933678,-0.011267303454656874
835,0.005876935850522513,-0.003188611708355382
836,-0.0016588330435853837,-0.007925731205391418
837,-0.0053811340452369905,-0.009776234721861954
838,0.001200801001823959,-0.012123977690155274
839,-0.007267355131850062,-0.014641517882129085
840,0.0036191623099347536,-0.003542154543129894
841,-0.0005503149276594455,-0.014492931981585633
842,0.0008112577312123781,-0.00943884084500457
843,0.002117817846430614,-0.017189281378689025
844,0.0015041102197341782,-0.008298743951324017
845,-0.004562154460446166,-0.008374631939164101
846,0.0009750813458361263,-0.005011302340601098
847,-0.0008305984850910386,-0.0006981249626614172
848,-0.0009167571743051717,-0.01140238704177321
849,-0.0009377801311806211,-0.005020983472704188
850,-0.003531482437590938,-0.021919775792608176
851,0.002519221473526456,-0.006110418020160768
852,-7.234510942366601e-05,-0.006283826389084535
853,-0.0010117598662783278,-0.0016650782024918431
854,0.0019633352635971546,-0.007816039873130953
855,-0.0017923420878050988,-0.014458265150785965
856,-0.006410922745489267,-0.005703537532498637
857,-0.001311810783584555,-0.004557118889176204
858,-0.0015144643316813422,-0.0055014044444879895
859,-0.001683041350743597,-0.012068757029317978
860,0.0006199650964234804,-0.007741947617893596
861,0.0017090276594645681,-0.015166997859501374
862,-0.0007887057084106086,-0.016677876762158372
863,0.0011455658276328107,-0.0072116394705511455
864,0.0020495440087638928,-0.007279112281696087
865,-0.0017777346335565714,-0.008398110884466292
866,0.0008731259448702122,-0.0014716011235722526
867,0.001378644791873107,-0.015623625530746255
868,-0.0015470125061138873,-0.00325492567553598
869,-0.0007370497241423468,-0.0046238953134667415
870,-0.0023506140664361075,-0.00950023257478172
871,-0.00020404063091639113,-0.006251856712764847
872,-0.0012130644195031959,-0.02227747494844723
873,-0.0032984270615509237,-0.006529707405486973
874,-0.001808941527687069,-0.005950142934727398
875,-0.0023527372567472282,-0.011357421583057636
876,0.0019315207639638565,-0.002725153850555717
877,-0.0021418279190849043,-0.006064604575443333
878,0.0029993385658566574,-0.000521584616681614
879,-0.002688326036046962,-0.0025563088552837954
880,-0.0013698936408582663,6.544788167017757e-05
881,-0.0009746253209301781,-0.008324402514182205
882,0.0015980512450504136,-0.0073693762827892195
883,0.002012237233268932,0.007087637448633721
884,-0.0052350617661023335,-0.006961219066963786
885,0.0002998614797423693,-0.0076820501865895174
886,0.004660324244386449,-0.00436773496212528
887,-0.0012392534261164156,-0.011963359638442306
888,0.0027286058761816223,-0.010866072078427491
889,-0.0036274265425233487,-0.006749470248771816
890,-0.000926260333340756,-0.005948919957605048
891,0.003210448494838869,-0.0038208094385969726
892,-0.000637298080702009,-0.006636258299853148
893,0.001901952729781331,-0.009891415282169747
894,-0.002879680344836988,-0.009723625300796956
895,-0.0013051979346698772,-0.011718617565890765
896,-0.002897280080778386,-0.015611091006585198
897,0.0053528672464104865,-0.013466365941613545
898,-0.005739704499783449,-0.001211969420287451
899,-0.003955266631779475,-0.011732414020700466
900,-0.00027093733485084037,-0.000843297732845194
901,-0.00032871368436615533,0.00044399964190988683
902,-0.0019915280662141654,-0.005478302968794924
903,-0.0005043651563978457,-0.003464069178963025
904,0.001817766862503456,-0.007182216763055083
905,-0.005023917118851529,-0.0035066138287023207
906,-0.0033634700518192506,-0.018246092408972014
907,-0.001824982383230589,-0.014300695591024426
908,-0.00635013217347602,-0.0069755595971021656
909,0.005094321988934558,-0.008108769683503714
910,-0.0017131587316447927,-0.01160804190661524
911,0.0006105277083358063,-0.012650014838851753
912,-0.0016762578440491227,-0.0023040094607114092
913,-0.0025450664561383896,-0.007979033922928536
914,0.0020458183115035222,-0.0015970200021570014
915,0.0007684267865887273,-0.006432943538003388
916,-0.0007889610017337567,-0.008788019919034218
917,-0.0030893320613378794,-0.001912918611210901
918,0.0022472815876333208,-0.00839300581453506
919,-0.001563701333167633,-0.01004822645025627
920,0.0018790201313938493,-0.004814710867148353
921,0.0036347910512298798,-0.0012559637890959818
922,-0.003358076725347048,-0.008169481786918342
923,-0.0011889840755223702,-0.012454111238305754
924,-0.0009818887966981382,-0.008532199303739163
925,-0.0015768858534991326,-0.012108105764358057
926,-0.0008744892358752976,-0.013112718117206046
927,-0.001334490143541589,-0.006624701548422207
928,0.0007916897480453322,-0.014223656228077752
929,-0.003465631077871789,-0.013288680422015475
930,0.003322970409959991,-0.0005414486011500186
931,-0.00023022634595570857,-0.009814346963241904
932,0.002414550677697358,-0.005643005643005683
933,-0.006335108785094468,-0.019691753989556582
934,-0.00013758517168538376,-0.011552146817529474
935,-0.0015649188694696337,-0.004265195853782711
936,0.004834142545758535,0.0034610105721444295
937,0.0036673471398405155,-0.008145467264775275
938,-0.0008530164292384068,-0.02048918928063881
939,0.0002257981956317323,-0.003167450124203386
940,0.005054539275037073,0.009154374316856728
941,0.0019877823489232727,0.0008188817256262748
942,0.00726009664046634,-0.003396158517385617
943,-0.0015416792040330307,-0.007310807033663713
944,-0.0012697793102602883,-0.009819584079327814
945,-0.001797614263552627,-0.007229638888744949
946,-9.67398702722555e-05,-0.014022486388127975
947,0.00028054663304810656,-0.006029305789094441
948,-0.004585086378172232,-0.011103473195322122
949,0.0014795306587260804,-0.003600757001008703
950,-0.0004640975503167333,-0.005993638132681389
951,-0.0012759653947294058,-0.009868517270235078
952,0.000351258643410568,-0.0014784366484547062
953,-0.005974233369432258,-0.005432719141542863
954,-0.002065934524890567,-0.013413004100341075
955,0.004633832354777767,0.0017870444624238369
956,-0.004268062803144179,-0.006917945768116773
957,0.002792034219997519,-0.00925925925925919
958,0.0023236146101717203,-0.01578878687927865
959,-0.00018138614041041112,-0.0023537028045594877
960,0.004077970012538734,-0.017104594225778036
961,5.7209504193522775e-05,-0.0024993065665933623
962,-0.0033904596102334317,-0.014915884734744145
963,-0.0004279005611325104,-0.009961441715395813
964,-0.00891471466337701,-0.01841150922301915
965,0.0012092520602615675,-0.0011952627842407582
966,0.002730354386143108,-0.004989809543889279
967,-0.0022203891418098864,-0.000266434725211262
968,-0.0014489434179750793,-0.010470914307156742
969,-0.0008337822236714754,0.0025683105157103814
970,0.004565261725622549,-0.010345160232293371
971,0.0005811244138421712,-0.00721201701203511
972,-0.00202196394883003,-0.004775008435439543
973,-0.002099403500830488,-0.006182896051995512
974,-0.0030070810220081956,-0.004523058525078727
975,-0.0017273322124001789,-0.015882841939763637
976,-0.000821227300120797,-0.017517347347429157
977,0.006306613506020797,-0.008400360569528642
978,-0.000302386491516593,-0.017216808224922664
979,0.000994736250215511,-0.0060398674079019665
980,-0.004344488546991321,-0.009918373940806746
981,0.0012177109573607847,-0.004821415208304369
982,-0.001389625074451839,-0.010382589469666748
983,-0.006361176557910131,-0.01368292777450042
984,-0.00434591559858577,-0.008416742493175589
985,-0.0027996500107980715,-0.012309875952195015
986,0.0016868564174070677,-0.003790807531991236
987,-0.0006838096381795999,-0.001407685295561234
988,-0.00035153456899850166,-0.013359093467557814
989,-0.0011829597152901439,-0.009248999064846775
990,-0.005091891429956363,-0.0017177365014326984
991,-0.0012409734663478833,-0.013469050648451941
992,-0.0008038255313768117,-0.005020029860012709
993,-0.0006973722241202518,-0.01201049538911736
994,-0.0013384103310463136,-0.005055143570631637
995,-0.002224528796161085,-0.01512080333636212
996,0.003818418326875017,-0.005298447532114947
997,-0.002811717181321449,-0.013627925014570441
998,-2.2235537861847732e-05,-0.011860455832891637
999,-0.002812084704004403,-0.016352488873054516
